"pop1","pop2","pop3","est","se","z","p"
"254","6698","180","1228",-0.000995134896063686,0.00131923195726318,-0.754328979513317,0.450651705252314
"255","6698","180","1234",0.00420168067226891,0.0016488454740331,2.54825618194016,0.0108262935584455
"256","6698","180","180",0.0223352498894295,0.00332419159405822,6.7190019761052,1.82973428417612e-11
"257","6698","180","268",0.00696594427244582,0.00182791780332673,3.81086297193895,0.000138482516983038
"258","6698","180","361",0.000110570544007077,0.00148310366506556,0.0745534830852089,0.940569986184993
"259","6698","180","410",0.00243255196815568,0.0013282136043616,1.83144635785062,0.067033947346457
"260","6698","180","414",-0.000442282176028305,0.00142672731376408,-0.309997693155148,0.756562710603007
"261","6698","180","416",0.001437417072092,0.00137157488464353,1.04800480687249,0.29463639221754
"262","6698","180","443",-0.00265369305616984,0.00131875623253058,-2.01226958455971,0.0441915268091408
"263","6698","180","543",-0.00210084033613446,0.00164911096914993,-1.27392296542505,0.202690718556729
"264","6698","180","6099",0.000995134896063688,0.00148337006132559,0.670860847207876,0.502309180532337
"265","6698","180","6235",-0.00232198142414861,0.00137486214029466,-1.68888309314486,0.0912418358560572
"266","6698","180","6484",-0.00287483414418399,0.00150572724109727,-1.90926621085039,0.0562277588132294
"267","6698","180","6485",-0.00199026979212738,0.00132930772041569,-1.49722277359902,0.134335301516321
"268","6698","180","6487",-0.00287483414418399,0.00138930357036487,-2.06926276265811,0.0385214359453298
"269","6698","180","6531",-0.00243255196815568,0.00117694486919388,-2.06683595113661,0.0387496146065288
"270","6698","180","6533",-0.00165855816010615,0.00148748773048641,-1.11500627945603,0.264847730825342
"271","6698","180","6539",-0.00276426360017691,0.00121081977200052,-2.28296866643479,0.022432214118175
"272","6698","180","6540",-0.00386996904024768,0.00145449781199558,-2.6606908641121,0.00779805163540147
"273","6698","180","6541",-0.00386996904024768,0.00137369520867192,-2.81719628620466,0.00484449087344926
"274","6698","180","6542",-0.00287483414418399,0.00137494844643083,-2.0908668624243,0.0365400003536804
"275","6698","180","6543",-0.00287483414418399,0.00137494844643083,-2.0908668624243,0.0365400003536804
"276","6698","180","6546",-0.00453339230429014,0.00107035320712915,-4.23541712594984,2.28127829621621e-05
"277","6698","180","6548",-0.00243255196815568,0.00124436218430714,-1.95485847997713,0.0505997764000682
"278","6698","180","6549",-0.00132684652808492,0.00148652634138983,-0.892581914723679,0.372081107753671
