"pop1","pop2","pop3","est","se","z","p"
"282","7272","7262","410",-0.00497567448031844,0.00121480974127615,-4.0958467085484,4.20628199763972e-05
"283","7272","7262","416",-0.00563909774436091,0.00124072096263059,-4.54501690082258,5.49308463733943e-06
"284","7272","7262","6636",-0.00486510393631137,0.00127429306563777,-3.81788465110767,0.000134600828009324
"285","7272","7262","7274",-0.00552852720035382,0.00134069555571493,-4.12362611092996,3.72954111993092e-05
"286","7272","7262","7275",-0.00619195046439629,0.0017014515739603,-3.63921639567085,0.000273468928497058
"287","7272","7262","896",-0.00342768686421937,0.00132336978971333,-2.59012023008466,0.00959424168680084
"288","7272","7267","180",-0.00243255196815568,0.00136260579313426,-1.78522062684054,0.0742255374921307
"289","7272","7267","410",-0.00464396284829721,0.00122681565969134,-3.78537949985544,0.00015347418823033
"290","7272","7267","416",-0.00497567448031844,0.00112645924104393,-4.4170923358996,1.0003750311333e-05
"291","7272","7267","6636",-0.00497567448031844,0.00134236246670687,-3.70665494881196,0.000210014765602552
"292","7272","7267","7274",-0.00508624502432552,0.00138773425824603,-3.66514337604814,0.000247200056768314
"293","7272","7267","7275",-0.00497567448031844,0.00147115846580321,-3.38214719622463,0.000719215954518235
"294","7272","7267","896",-0.00309597523219814,0.00142436129847526,-2.17358842557173,0.0297360584378324
"295","7278","6553","180",-0.00530738611233967,0.00244372644307933,-2.17184133983992,0.0298676323182924
"296","7278","6553","410",-0.00807164971251658,0.00172866190154106,-4.66930503027857,3.02220365662746e-06
"297","7278","6553","416",-0.00807164971251658,0.00214183898995674,-3.76856045219328,0.000164191723486594
"298","7278","6553","6636",-0.00773993808049535,0.00193195540413767,-4.00627160643498,6.16847142849774e-05
"299","7278","6553","7274",-0.00807164971251658,0.00228618894439632,-3.53061357080787,0.000414596981455958
"300","7278","6553","7275",-0.00718708536045997,0.00217790645127006,-3.29999727778425,0.000966857663218263
"301","7278","6553","896",-0.0051968155683326,0.00179966785639141,-2.887652602049,0.00388128281943462
"302","7278","6556","180",-0.00475453339230429,0.00229930303935284,-2.06781503391675,0.0386574194472424
"303","7278","6556","410",-0.00818222025652366,0.00160071647504641,-5.11159870225389,3.19443847180252e-07
"304","7278","6556","416",-0.00740822644847412,0.00208542567859455,-3.55238094769544,0.000381761727993026
"305","7278","6556","6636",-0.00740822644847412,0.00185006480287517,-4.00430646373092,6.21996882592983e-05
"306","7278","6556","7274",-0.0075187969924812,0.00226973996911917,-3.31262483578639,0.000924248681167307
"307","7278","6556","7275",-0.00641309155241044,0.00215938837127105,-2.96986481808068,0.00297930821599764
"308","7278","6556","896",-0.00530738611233967,0.00166626237495408,-3.18520431842911,0.00144651840020284
"309","7278","6557","180",-0.00442282176028306,0.00222241762421494,-1.99009480130693,0.0465804933815886
"310","7278","6557","410",-0.00829279080053074,0.00147582438758123,-5.61909050312012,1.91965286655069e-08
"311","7278","6557","416",-0.0075187969924812,0.00203934508507785,-3.68686842040477,0.000227030668618322
"312","7278","6557","6636",-0.00729765590446705,0.00188931507871553,-3.86259337401172,0.000112189662226413
"313","7278","6557","7274",-0.00762936753648828,0.00218736982374762,-3.48791843686354,0.00048679655317961
"314","7278","6557","7275",-0.00674480318443167,0.00211760514747185,-3.18510898619797,0.00144699502063789
"315","7278","6557","896",-0.00497567448031844,0.0015517392622187,-3.20651452306758,0.00134353522952048
"316","7278","6558","180",-0.00586023883237505,0.00233211750688566,-2.51284029002505,0.0119763539720305
"317","7278","6558","410",-0.00917735515258735,0.00159369955997649,-5.75852273732367,8.48532388892892e-09
"318","7278","6558","416",-0.00873507297655905,0.00206061904374873,-4.23905282398438,2.24464841047437e-05
"319","7278","6558","6636",-0.00796107916850951,0.00189116654301441,-4.20961294916946,2.55808535424513e-05
"320","7278","6558","7274",-0.00840336134453782,0.00198677109560352,-4.22965753988138,2.3404732893572e-05
"321","7278","6558","7275",-0.0075187969924812,0.00194535224903377,-3.86500542316472,0.000111086731356341
"322","7278","6558","896",-0.00608137992038921,0.00168675441278799,-3.60537365385485,0.000311704114725417
"323","7278","6628","180",-0.00475453339230429,0.00248042764247391,-1.91682003171125,0.0552607991633728
"324","7278","6628","410",-0.00950906678460857,0.00177704780368767,-5.3510472621365,8.74466777054933e-08
"325","7278","6628","416",-0.00873507297655905,0.00217635545638259,-4.01362422252382,5.97935116613073e-05
"326","7278","6628","6636",-0.0089562140645732,0.00202543542005776,-4.42187095963681,9.7849891812862e-06
"327","7278","6628","7274",-0.00785050862450243,0.00222544183057012,-3.52761798428642,0.000419316841603813
"328","7278","6628","7275",-0.00641309155241044,0.00218906488320057,-2.92960322995728,0.00339395059836841
"329","7278","6628","896",-0.00630252100840336,0.0017491899256476,-3.6031084538004,0.000314434254431085
"330","7278","7262","180",-0.00563909774436091,0.00205473581824372,-2.74443930664571,0.00606143618308175
"331","7278","7262","410",-0.00961963732861565,0.00176984044846342,-5.43531330011552,5.47002336450629e-08
"332","7278","7262","416",-0.00939849624060151,0.00200446186852657,-4.68878774307148,2.74828268885564e-06
"333","7278","7262","6636",-0.00928792569659443,0.00178980590728377,-5.18934799510741,2.11031689427242e-07
"334","7278","7262","7274",-0.00862450243255197,0.00173219516362223,-4.97894383593422,6.39321901672352e-07
"335","7278","7262","7275",-0.00829279080053074,0.00177427086489186,-4.6739147695108,2.95512006995112e-06
"336","7278","7262","896",-0.00685537372843874,0.00153282834942962,-4.47236882785322,7.73578525849267e-06
"337","7278","7267","180",-0.00453339230429014,0.00191411034328181,-2.36840698353757,0.0178648719405895
"338","7278","7267","410",-0.00807164971251658,0.00161165615230544,-5.00829516331401,5.4914276053059e-07
"339","7278","7267","416",-0.0075187969924812,0.00185816233215191,-4.04636175342862,5.2019822830789e-05
"340","7278","7267","6636",-0.00818222025652366,0.00162101376675328,-5.04759455122444,4.47407366180208e-07
"341","7278","7267","7274",-0.00696594427244582,0.00198213969098584,-3.51435587719917,0.000440821806713998
"342","7278","7267","7275",-0.00586023883237505,0.00195395388462255,-2.99916946786443,0.00270716682613553
"343","7278","7267","896",-0.00530738611233967,0.00149653393796149,-3.54645222384274,0.000390455534280773
